CREDIT_LIMIT,sex,education,marriage,age,pay_0,pay_2,pay_3,pay_4,pay_5,pay_6,default_payment_next_month,avg_bill_amt,avg_pay_amt
140000,2,2,1,35,0,0,0,0,0,0,0,115357.33333333333,4306.833333333333
170000,2,2,2,26,0,0,0,0,0,0,0,130273.5,4338.666666666667
220000,1,1,2,37,-2,-2,-2,-2,-2,-2,1,0,0
20000,2,3,3,41,-2,-2,-2,-2,-2,-2,0,1333.1666666666667,1684.6666666666667
100000,2,1,2,25,0,0,0,0,2,0,0,14900.166666666666,1354.1666666666667
90000,2,3,2,28,0,0,0,0,0,2,0,87484.5,3683.3333333333335
360000,1,2,2,28,-2,-2,-2,-2,-1,0,0,1646.3333333333333,29837.833333333332
80000,2,1,1,36,-1,-1,-2,-2,-2,-1,0,23021.5,9891.5
250000,2,2,1,44,0,0,2,2,2,0,0,9544.333333333334,2000
260000,2,2,2,28,0,0,0,0,0,0,0,170871.5,8733.166666666666
90000,2,1,1,31,1,2,-1,0,0,-1,0,13595.666666666666,9756.5
180000,1,3,2,27,0,0,0,0,0,0,0,155775.5,6006
360000,2,1,1,54,1,-2,-2,-1,0,-1,0,2016.8333333333333,1586.8333333333333
90000,2,3,1,45,0,0,0,0,0,0,0,22512.333333333332,661.8333333333334
200000,2,1,1,49,-1,-1,-2,-2,-2,-2,0,739,0
180000,2,3,2,42,0,0,0,0,0,0,0,82379,10418.5
80000,2,3,2,52,0,0,0,0,0,-1,0,29068.5,2060.1666666666665
170000,2,3,1,61,1,-2,-2,-2,-1,-1,0,33.333333333333336,33.333333333333336
120000,2,2,1,34,-1,-1,-2,-2,-2,-2,0,300,0
50000,1,3,1,42,0,0,2,2,0,0,0,22730.666666666668,1477
50000,1,3,2,41,0,0,0,0,0,0,0,12202,866.6666666666666
50000,2,1,2,25,0,0,0,0,0,0,0,42599.333333333336,2366.6666666666665
220000,2,1,1,33,0,0,0,0,0,0,0,164024.5,8588.666666666666
60000,2,6,1,39,-1,-1,-1,-1,-1,-1,0,1306.6666666666667,1276.1666666666667
20000,1,2,2,44,0,0,0,0,0,0,0,6257.333333333333,613.3333333333334
50000,2,2,1,26,1,-2,-2,-2,-2,-2,0,-11629.5,11666.666666666666
110000,2,2,1,29,0,0,0,0,2,0,0,106735.5,4303
280000,1,1,1,34,0,0,0,0,0,0,0,184620,5761.166666666667
160000,2,2,2,40,1,-1,-1,-1,-1,-1,0,632.1666666666666,688.6666666666666
240000,1,1,1,34,1,-2,-2,-2,-2,-2,1,0,25
320000,1,1,1,44,-1,-1,-1,-1,-1,-1,0,7293,8172.5
200000,2,1,1,35,-1,-1,-1,-1,-1,-1,0,10899.666666666666,6622.5
100000,1,2,1,35,0,0,0,0,0,0,0,76372.16666666667,5047
200000,2,1,1,44,-1,-1,-1,-1,-1,-1,0,2482.6666666666665,2498
70000,2,1,2,28,0,0,0,0,0,0,0,24469,1736.8333333333333
270000,1,1,2,34,1,2,0,0,2,0,0,19068.666666666668,1666.6666666666667
350000,2,1,2,31,0,0,0,0,0,0,0,258027.66666666666,9697.333333333334
60000,1,1,1,46,1,2,0,0,0,0,0,45823,1019.6666666666666
230000,2,2,1,45,0,0,0,0,0,0,0,69173.33333333333,6060.166666666667
300000,2,2,2,25,-2,-2,-2,-2,-2,-2,0,1060.6666666666667,2899.5
350000,2,2,2,33,0,0,0,0,0,0,0,233523.5,20211
350000,2,5,1,49,1,-2,-2,-2,-2,-2,0,11817.5,12130.5
220000,2,1,2,40,-1,-1,-1,-1,-1,-1,0,10383.333333333334,9076.666666666666
130000,2,1,2,27,1,-1,0,-1,-1,0,0,3290.6666666666665,9096
350000,2,2,2,33,0,0,0,0,0,0,0,139283.16666666666,4816.666666666667
80000,1,2,1,23,-2,-2,-2,-2,-2,-2,0,790.8333333333334,895.5
230000,2,1,2,28,0,0,0,0,0,0,1,85608.66666666667,3241.3333333333335
80000,1,2,2,27,2,-1,-1,0,0,0,0,18352.166666666668,6795.666666666667
190000,1,2,1,36,0,0,0,0,0,0,0,82525,4587.666666666667
150000,2,2,2,25,0,0,0,0,0,0,0,30840.5,1370.5
290000,2,3,1,48,-1,0,0,-1,-1,-1,0,143922,19311
30000,2,1,2,25,2,2,2,2,2,2,0,7518,1592.8333333333333
180000,2,3,2,28,0,0,0,0,0,0,0,153844.16666666666,4329.833333333333
120000,1,1,2,28,-1,-1,-1,-1,-1,-1,0,2776,3478.8333333333335
400000,1,5,1,30,0,-1,-1,-1,-1,-1,0,1073.8333333333333,2390.3333333333335
100000,2,2,2,24,0,0,0,0,-1,0,0,92185.16666666667,27154.666666666668
140000,1,1,2,29,0,0,0,0,0,0,1,146847.33333333334,4604.666666666667
30000,2,2,1,33,2,2,0,0,0,0,1,29631,578
90000,2,1,2,42,2,0,0,0,0,0,1,77660.16666666667,3133.3333333333335
150000,2,1,2,34,-2,-1,2,0,0,-2,0,3971.8333333333335,2201
20000,2,2,1,37,-1,-1,-1,-1,-1,0,0,925.1666666666666,1033.6666666666667
100000,2,2,2,23,2,2,2,2,2,2,0,94818.83333333333,3983.3333333333335
60000,2,2,1,42,0,0,0,0,0,0,0,37959.833333333336,1666.6666666666667
270000,1,2,1,35,0,0,0,0,0,0,0,50841.5,2931.5
450000,2,1,1,39,-1,-1,-1,-1,-1,0,0,13761.5,19341.166666666668
20000,1,2,2,27,-1,-1,-1,-1,-1,-1,0,1617.8333333333333,1611.1666666666667
160000,2,1,1,47,0,0,0,0,0,0,0,130505,5134.166666666667
280000,2,2,2,30,-1,-1,-1,-1,-1,-1,0,3024.8333333333335,2962.8333333333335
200000,1,1,2,31,-1,-1,-1,0,0,-1,1,9383.833333333334,7060.166666666667
320000,2,1,1,34,-2,-2,-1,0,0,0,0,7813.166666666667,4636.833333333333
110000,2,2,2,28,0,0,0,0,0,0,0,106755.5,4666.833333333333
110000,2,2,2,36,0,0,0,0,0,0,0,39508,5078
340000,2,1,1,56,-1,-1,-1,-1,0,0,1,6241.166666666667,4395.166666666667
210000,1,2,1,44,-2,-2,-2,-2,-2,-2,0,53.166666666666664,79
140000,2,1,2,24,-1,-1,0,0,0,0,0,81002.83333333333,19038
110000,2,2,2,23,0,0,0,0,0,0,0,22016.166666666668,1800
180000,2,2,1,62,1,-2,-2,-2,-2,-2,1,0,0
30000,2,1,2,34,1,2,2,2,2,2,1,24972.166666666668,894.3333333333334
270000,1,2,2,45,1,-2,-1,-1,-1,-1,0,4428.5,4474.666666666667
170000,2,5,2,30,0,0,0,0,0,0,0,39340.166666666664,2971
30000,1,2,2,34,0,0,0,0,-2,-2,0,9404.833333333334,437.6666666666667
230000,1,1,1,48,0,0,0,0,0,0,0,135247.66666666666,4639
330000,2,1,1,58,-2,-2,-2,-2,-2,-2,1,623.1666666666666,476.5
60000,1,3,1,57,0,0,0,0,0,0,0,9619.333333333334,552.5
230000,2,1,2,27,-1,-1,-1,-1,-1,-1,0,18957.666666666668,16248.166666666666
500000,1,1,2,41,-1,-1,-1,0,0,-1,1,8694.833333333334,5981
90000,1,1,2,27,-1,-1,-1,-1,-1,-1,0,2843.1666666666665,3271.1666666666665
180000,1,1,2,29,-1,-1,-1,-1,-1,-1,0,4914.666666666667,4727.333333333333
180000,1,1,2,29,0,0,0,0,0,2,0,114164.16666666667,4016.6666666666665
200000,2,2,1,33,0,0,0,0,0,0,0,110837.66666666667,22057.666666666668
240000,2,2,1,56,0,0,0,0,0,2,0,174173.66666666666,19247
170000,2,2,2,43,0,0,0,0,0,0,0,138831.66666666666,6071.666666666667
260000,2,1,1,42,-1,-1,-1,-2,-2,-2,0,177,164
350000,2,1,1,55,-1,-1,-1,-1,-1,-1,0,3320.8333333333335,3201.5
80000,1,3,1,43,0,0,-1,-1,-1,-1,0,116021,9166.166666666666
210000,2,2,1,36,0,0,0,0,0,0,0,14793.5,844.8333333333334
190000,2,2,2,28,0,0,0,0,0,2,0,190163.16666666666,7961.666666666667
150000,1,2,1,43,0,0,0,0,0,0,0,83095.66666666667,4526.833333333333
30000,2,3,2,23,0,0,2,2,0,0,0,28800.333333333332,1331
130000,2,1,2,25,1,2,-1,-1,-1,-1,1,3172.6666666666665,3569.3333333333335
400000,1,1,2,29,0,-1,0,0,0,0,0,56202.5,15289.666666666666
310000,1,1,1,33,-2,-2,-2,-2,-2,-2,0,0,0
80000,2,2,1,39,0,0,0,0,0,0,0,33744.833333333336,1159
160000,2,1,2,26,0,0,0,0,0,0,0,128268.83333333333,6838.333333333333
180000,2,2,2,36,-1,-1,-1,-1,0,-1,0,14765.833333333334,14622.166666666666
80000,1,2,2,25,-1,-1,-1,-1,-1,-1,0,416,416
100000,2,2,1,30,0,0,0,0,0,2,1,91985.5,3424.6666666666665
140000,2,1,2,31,0,0,0,2,2,2,0,43004.5,1745.6666666666667
70000,1,2,1,26,1,2,0,0,0,0,0,8705.333333333334,746.3333333333334
150000,1,2,1,48,1,2,0,0,2,0,1,147470.5,4252.5
20000,1,2,2,24,8,7,6,5,4,3,0,22925.833333333332,0
100000,2,3,1,43,0,0,-2,-2,-2,-2,0,10361.666666666666,0
70000,2,3,1,55,0,0,0,0,0,0,0,44762.666666666664,1369.8333333333333
80000,2,2,2,32,0,0,0,0,0,0,0,54337.166666666664,2155.1666666666665
60000,2,5,2,33,0,0,0,0,0,0,0,41940,1950
160000,2,2,1,42,-1,0,0,0,0,0,0,36234.166666666664,1587.8333333333333
210000,2,2,2,30,0,0,0,0,0,0,0,198676.33333333334,7833.333333333333
200000,1,1,2,28,-1,2,2,-2,-2,-2,0,607.5,19.166666666666668
240000,1,2,1,44,0,0,0,0,0,0,0,18203.166666666668,1116.6666666666667
100000,2,1,1,34,0,0,0,0,0,0,0,100614.16666666667,3739.8333333333335
90000,2,2,2,23,-1,-1,0,0,0,0,0,12563.166666666666,3556.3333333333335
20000,1,2,2,24,0,0,0,0,0,0,0,17755,1343.5
200000,2,1,2,27,0,0,0,0,0,0,0,62553.833333333336,2160
20000,1,2,2,23,2,0,0,2,2,-2,1,11960.5,1549.1666666666667
400000,1,1,2,26,0,0,0,0,0,0,0,113113,25477.166666666668
290000,1,1,1,57,1,-2,-2,-2,-2,-2,1,0,0
50000,1,1,1,47,0,0,2,2,2,2,0,49117.666666666664,2166.6666666666665
20000,1,2,1,51,0,0,0,0,0,0,0,16697.666666666668,851
200000,2,1,1,42,-2,-2,-2,-2,-1,-1,1,305,305
290000,1,3,2,32,-1,-1,-1,-1,-1,0,0,6892.833333333333,32687
160000,2,5,1,45,0,0,0,0,0,0,0,152803.5,7250
200000,2,1,1,36,1,-2,-2,-2,-2,-2,0,0,0
200000,1,2,1,54,0,0,0,0,0,0,0,162535.83333333334,6500
70000,1,2,2,25,0,-1,-1,-1,-2,-2,0,9939.5,5578.666666666667
360000,1,3,2,33,0,0,0,0,0,0,0,42739.666666666664,4881.166666666667
240000,2,2,2,34,-1,-1,-1,-1,-1,0,0,6308.666666666667,5411
60000,2,3,1,42,0,0,0,0,-2,-1,0,14752.166666666666,1077.5
180000,2,3,1,32,-1,-1,0,0,0,0,0,2676.5,840.5
150000,2,1,2,25,0,0,0,0,0,0,0,85823,2350.5
90000,2,2,1,36,0,0,0,0,0,0,0,66204.5,2433.3333333333335
440000,1,1,2,37,0,0,0,0,0,0,0,217984.5,28995.166666666668
120000,2,1,1,39,-1,0,0,0,0,0,0,32742.666666666668,10538.666666666666
120000,2,1,2,30,-1,-1,-1,-1,-1,-1,1,416,416
130000,2,1,2,25,1,-1,-1,-1,-1,-1,0,820.3333333333334,889
500000,1,1,2,30,-2,-2,-2,-1,-1,0,0,67161.83333333333,46345.5
100000,1,1,1,33,0,0,0,0,0,0,0,46945.333333333336,1778
20000,1,3,2,25,2,2,4,4,4,4,1,1650,0
300000,2,1,1,31,0,0,0,0,0,0,0,138413.66666666666,5406.666666666667
60000,2,2,1,37,0,0,0,0,0,0,0,32981.833333333336,1280.3333333333333
40000,2,1,2,26,-1,-1,-1,0,0,-1,0,6132.666666666667,3604.1666666666665
30000,2,2,1,28,-2,-2,-2,-2,-2,-2,0,120,50
50000,2,3,2,41,2,2,0,0,0,0,1,24927.5,1242.5
200000,1,3,2,28,0,0,0,0,0,0,0,34500.666666666664,5333.333333333333
170000,2,2,2,28,0,-1,0,0,0,0,0,153338.33333333334,56025.333333333336
320000,1,1,1,33,0,0,0,0,0,0,0,154877.5,30833.333333333332
200000,2,1,2,26,0,0,0,0,0,0,0,99488.66666666667,3392.8333333333335
110000,2,2,2,29,2,2,4,4,3,2,1,475,153.5
70000,2,3,1,57,0,0,0,0,0,0,0,56845.833333333336,2114.3333333333335
150000,1,3,2,39,1,-1,-1,-2,-2,-2,0,84455,2530
20000,1,3,1,33,2,0,0,0,0,-2,1,11068,1894.6666666666667
100000,2,2,2,33,2,2,0,0,0,0,0,75319.66666666667,1833.3333333333333
230000,2,3,1,36,1,2,0,0,0,0,0,224123.83333333334,6950.166666666667
360000,2,1,1,37,-2,-2,-2,-2,-2,-2,1,0,0
210000,1,1,2,32,-1,2,2,-1,-1,-1,0,2000.6666666666667,1082.6666666666667
360000,1,1,1,46,0,0,0,0,0,0,1,14422.5,3178.8333333333335
170000,1,3,1,40,-2,-2,-2,-2,-2,-1,0,8543.166666666666,19770.833333333332
50000,2,2,1,33,0,0,0,0,0,0,0,31119.666666666668,3718.8333333333335
10000,1,2,2,26,0,0,0,0,0,0,0,10727.833333333334,1032
280000,2,2,1,36,0,0,0,0,0,0,0,83153.66666666667,5519.833333333333
80000,2,1,2,26,0,0,0,0,0,0,0,37034.833333333336,9666.666666666666
120000,2,2,2,24,0,0,0,0,0,-1,0,8382.333333333334,881.3333333333334
30000,1,2,2,24,-2,-2,-2,-2,-2,-2,0,0,0
200000,2,1,2,48,-2,-2,-2,-1,2,2,0,1666.6666666666667,833.3333333333334
150000,2,2,2,23,0,0,0,0,0,0,0,59290.5,2431.3333333333335
200000,1,1,1,28,-1,-1,-1,-1,-1,-1,1,1751.3333333333333,1580.1666666666667
90000,1,2,2,30,-1,-1,-1,-1,-1,-1,0,2618,2255
150000,1,5,1,34,0,0,0,0,0,0,0,80000,1333.3333333333333
60000,2,2,2,23,2,2,-2,-2,-1,-1,0,4910.166666666667,4657.5
90000,2,1,1,36,-1,-1,-2,-2,-2,-1,0,1996.5,330
240000,1,2,1,36,0,0,0,0,0,0,0,203921.5,8089.333333333333
240000,1,2,2,29,0,0,0,0,0,0,0,234072.5,11896.333333333334
280000,2,1,2,46,-1,-1,-1,-1,-1,-1,0,3199.5,4309.166666666667
80000,1,1,2,27,-1,-1,-1,-1,-1,-1,0,922.3333333333334,855.6666666666666
230000,1,1,2,45,-2,-2,-2,-2,-2,-2,0,21179.5,19194.666666666668
100000,1,2,1,53,2,0,0,0,0,0,1,46974.166666666664,1940.8333333333333
120000,2,1,2,26,-1,-1,-1,-1,-1,-1,0,5532,6212.833333333333
360000,1,2,1,46,1,-2,-2,-2,-2,-2,0,966.6666666666666,12812.166666666666
80000,1,2,2,25,0,0,0,0,0,0,1,35604.166666666664,2133.3333333333335
230000,2,1,2,29,-2,-2,-2,-2,-2,-2,0,1369.8333333333333,1406.6666666666667
80000,2,1,1,30,0,0,0,0,0,2,0,60276.333333333336,2400
240000,2,2,1,44,0,0,0,2,0,0,0,222165.16666666666,8670.333333333334
100000,2,2,2,26,-1,-1,-1,-1,-1,-1,0,388.3333333333333,325
60000,1,2,2,30,0,0,0,0,0,0,1,7151.666666666667,1216.6666666666667
230000,2,1,2,28,-1,-1,0,0,0,0,0,10576,4320.5
80000,2,2,3,29,-1,-1,2,-1,-1,-1,0,8300.5,7237.166666666667
170000,2,5,1,33,0,0,0,0,0,0,0,113559.5,4899.333333333333
150000,2,2,1,36,0,0,0,2,0,0,0,86803.66666666667,4866.666666666667
30000,1,2,2,30,0,0,0,0,0,0,0,8162.333333333333,985.1666666666666
210000,2,1,2,35,0,0,0,-1,0,-1,0,18921.333333333332,1460.3333333333333
30000,2,1,1,41,0,0,0,0,0,-2,0,4653.5,1133.3333333333333
360000,1,5,1,31,0,0,0,0,0,0,0,179608.83333333334,4433.333333333333
160000,1,1,1,47,-2,-2,-2,-2,-2,-2,0,721.5,463.3333333333333
180000,2,1,1,41,1,-2,-2,-1,-1,-2,0,890.6666666666666,644
120000,1,1,2,29,0,0,0,0,0,0,1,97723.33333333333,3467.1666666666665
280000,1,2,2,39,0,0,0,0,0,0,0,267472.3333333333,10560.666666666666
100000,2,5,2,27,0,0,0,0,0,0,0,64482.833333333336,1739.6666666666667
170000,1,2,1,34,0,0,0,0,0,0,0,39646.5,2333.3333333333335
50000,2,2,2,22,2,2,2,0,0,0,0,39909.833333333336,1097.1666666666667
170000,1,1,1,60,0,0,0,0,0,0,1,122046.33333333333,4850
210000,2,1,1,33,0,0,0,0,0,0,0,13541.666666666666,1084.6666666666667
290000,2,2,1,55,1,-2,-1,-1,-1,2,1,731.5,851.8333333333334
110000,2,1,2,26,0,0,0,0,-2,-2,0,51063.833333333336,1143.3333333333333
340000,2,2,1,42,0,0,0,0,0,0,0,174661.16666666666,5842.666666666667
30000,1,3,1,47,0,0,0,-1,0,0,0,64932.166666666664,7468.5
70000,2,2,3,24,1,2,0,0,0,0,0,1987.6666666666667,437.1666666666667
230000,2,1,2,33,-1,-1,-1,-1,-1,-1,0,2164.1666666666665,2000
20000,1,1,2,24,-1,-1,-1,-1,0,-1,1,3333,2393.5
110000,1,2,1,40,0,0,2,0,0,0,0,33906.333333333336,1380.5
280000,1,2,1,31,0,0,0,0,0,0,0,230703.66666666666,7165.666666666667
150000,2,1,2,31,-1,-1,-1,0,0,0,0,51157.5,25091.833333333332
120000,1,1,2,27,0,0,0,0,0,0,0,21052.166666666668,1266.6666666666667
70000,1,2,2,44,2,2,2,2,2,2,1,45385.166666666664,1922.6666666666667
300000,2,2,1,27,1,2,0,0,0,0,0,199515.5,4116.666666666667
110000,2,3,1,51,0,0,0,0,0,0,0,97789.16666666667,6874.666666666667
240000,2,2,2,35,0,0,0,0,0,0,0,162733.66666666666,40175
300000,2,1,2,28,-1,-1,-1,-1,0,0,0,9786,5476.833333333333
240000,2,4,1,43,-2,-2,-2,-2,-2,-2,0,4322.333333333333,3941
300000,1,2,2,38,1,-1,0,0,0,0,0,3705.8333333333335,1500
220000,2,2,1,32,-2,-2,-2,-2,-2,-1,1,177506.5,34138.833333333336
20000,1,3,2,48,0,0,0,0,2,0,0,7491.5,596.3333333333334
40000,1,2,2,24,4,3,2,3,2,2,1,39016.166666666664,1409.3333333333333
20000,1,3,2,48,3,2,2,7,7,7,1,250,0
50000,1,3,1,36,0,0,0,0,0,0,0,38209.166666666664,1788.8333333333333
230000,2,1,2,31,-2,-2,-2,-1,-1,-1,0,487.3333333333333,685.1666666666666
360000,2,2,1,36,0,0,0,0,0,0,0,21432.166666666668,6190.833333333333
320000,2,2,1,27,-2,-2,-2,-2,-2,-2,0,1064.1666666666667,868.3333333333334
140000,2,2,2,24,2,2,2,0,0,0,1,43218.666666666664,2848.8333333333335
90000,2,1,2,29,-1,-1,-1,-1,0,0,0,2904.3333333333335,1599.5
70000,2,2,1,30,1,2,0,0,0,0,0,29898.833333333332,2265.6666666666665
70000,2,2,1,46,2,2,2,2,2,2,1,25848,1133.3333333333333
150000,2,2,1,27,-2,-2,-2,-2,-2,-2,0,154.83333333333334,0
180000,2,2,1,38,0,0,0,0,0,2,0,41401.333333333336,2137
150000,1,2,1,36,-1,-1,-1,0,0,-1,0,10626.833333333334,7404.333333333333
70000,1,2,2,28,3,2,2,0,0,0,0,79288,2205.1666666666665
270000,1,2,1,49,0,0,0,2,0,0,0,149616.66666666666,6351.166666666667
380000,1,1,1,37,0,0,0,0,0,0,0,85410.83333333333,16422
30000,1,1,2,49,0,0,0,2,0,0,0,24886.5,1650
300000,2,2,1,34,-1,-1,-1,-1,-1,-1,0,36648.833333333336,36597.333333333336
130000,1,2,2,31,0,0,0,0,0,0,1,104593.66666666667,4480.166666666667
50000,2,2,1,44,0,0,2,0,0,0,0,41178.333333333336,2000
310000,1,1,2,32,0,0,0,0,0,0,0,58956.666666666664,6736.5
200000,2,2,1,36,2,0,0,0,0,0,1,162417.5,6008.5
30000,2,3,1,42,0,0,0,0,0,0,1,29141.666666666668,6002.833333333333
150000,2,5,1,40,0,0,0,0,0,0,0,34349.333333333336,10602.5
110000,1,2,1,35,0,0,0,0,0,0,1,57789.5,7338.833333333333
50000,2,2,2,56,0,0,0,0,0,0,0,29829,1186.6666666666667
240000,2,2,2,51,-2,-2,-2,-2,-2,-2,0,1213.1666666666667,1388.6666666666667
160000,1,3,1,57,-1,-1,-1,-1,-1,-1,0,390,390
50000,2,2,3,34,0,0,0,0,0,0,0,23512.333333333332,1352.3333333333333
180000,2,3,1,43,-2,-1,0,0,0,0,0,61508.333333333336,9348.333333333334
20000,2,2,2,22,0,0,2,0,0,0,0,6037.166666666667,650.3333333333334
210000,1,3,1,33,0,0,0,0,0,0,0,32687,4209.166666666667
140000,1,2,1,48,-1,-1,2,0,0,-2,1,2681.6666666666665,1297
180000,2,2,2,24,1,2,2,2,2,2,1,106377.5,3329.6666666666665
460000,2,1,1,43,-2,-2,-2,-2,-2,-2,0,13544,19851.5
90000,1,2,1,45,-1,3,2,2,-1,-1,1,1416.5,480
140000,1,3,1,56,2,0,0,0,0,0,1,93140,3477.3333333333335
280000,1,1,1,49,-2,-2,-2,-2,-2,-2,0,2957.3333333333335,1038.5
80000,2,2,1,42,0,0,0,0,0,2,1,23477.833333333332,2216.6666666666665
360000,2,2,2,53,-1,-1,-1,-1,-1,-1,0,1581.5,739.6666666666666
320000,1,2,2,28,0,-1,-1,2,0,0,0,62088.666666666664,14442.166666666666
30000,2,3,1,48,0,0,0,0,0,0,0,16977,780
90000,2,1,2,28,1,2,2,2,2,0,1,62399.666666666664,3333.3333333333335
100000,2,1,1,26,0,0,0,0,0,0,0,79105.33333333333,10275.333333333334
80000,2,3,2,28,-1,-1,-1,-1,-1,-1,0,5738.166666666667,6120.166666666667
200000,1,1,3,29,-1,-1,-1,-1,-1,-1,0,3453.1666666666665,2274.5
300000,2,2,1,50,-1,-1,-1,0,0,0,0,75681.16666666667,24641
180000,1,2,2,30,0,0,0,2,0,0,1,36373.333333333336,1754.3333333333333
30000,1,2,2,34,2,2,2,0,0,2,1,8863.5,726.6666666666666
490000,1,3,1,51,-1,-1,-1,-1,-1,-1,1,286.5,262
420000,2,1,1,45,1,-1,-1,-1,-1,-1,0,4354.666666666667,3898.6666666666665
480000,1,1,1,49,1,-1,-1,-1,-1,0,0,80357.5,82708.16666666667
140000,2,2,2,25,0,0,0,0,0,0,0,103335.16666666667,4041
80000,2,2,2,25,1,-1,-1,-1,-2,-1,0,1623.8333333333333,1623.8333333333333
360000,2,2,1,42,-2,-2,-2,-2,-2,-2,0,9497.333333333334,6932.833333333333
10000,1,2,1,24,5,4,3,2,0,0,1,9312.5,220
500000,1,1,1,52,1,-1,-1,-1,-1,-1,0,46727.833333333336,48111.333333333336
80000,2,1,1,45,0,0,0,0,0,0,0,69661,3969.3333333333335
90000,2,2,1,40,2,2,2,2,2,0,1,6407.833333333333,800
260000,2,2,1,43,-1,-1,-1,-2,-1,-1,0,2243.5,3073.5
60000,2,2,1,24,2,3,2,2,2,0,1,33453.666666666664,918.1666666666666
50000,2,2,2,25,0,0,0,-1,-1,2,0,36390.833333333336,8070
130000,1,2,2,30,-1,2,2,2,-1,-1,0,455,195
160000,2,1,2,28,-1,-1,-1,-1,-1,-1,0,5429.666666666667,6625.166666666667
90000,2,3,1,55,0,0,0,0,0,0,0,23546.666666666668,1070.6666666666667
380000,1,2,1,38,-2,-2,-2,-1,-1,-2,0,1190.8333333333333,2857.5
360000,1,2,1,36,0,0,0,-1,0,0,0,134698.33333333334,48924
360000,2,1,1,55,-1,-1,-1,-1,-1,-1,0,13182.166666666666,14471.166666666666
220000,1,1,1,38,-1,-1,3,2,2,-2,0,221.66666666666666,247.66666666666666
50000,2,1,2,25,0,0,0,0,0,0,0,24667.833333333332,1536.3333333333333
20000,2,2,1,47,0,0,0,0,0,2,0,18740.666666666668,1143.1666666666667
150000,1,1,2,34,-1,2,2,2,0,0,0,47714.166666666664,5939
280000,1,2,1,38,-2,-2,-2,-2,-2,-2,0,2164.1666666666665,1865
20000,2,2,2,23,1,-1,2,0,0,0,0,15191.166666666666,5155.166666666667
180000,2,1,1,53,-1,-1,-1,0,0,-1,0,13957.833333333334,5379.833333333333
50000,1,1,2,39,0,0,0,0,0,0,0,40207.333333333336,2133.3333333333335
80000,1,1,1,40,0,0,2,2,2,2,1,31857.333333333332,1957.6666666666667
400000,1,2,1,46,0,0,0,0,0,0,0,121663.33333333333,26000
220000,2,2,2,27,-1,-1,-1,-1,0,-1,1,927.3333333333334,927.3333333333334
20000,2,2,1,29,0,0,0,2,3,3,0,18236.5,1433.3333333333333
330000,1,1,1,49,-2,-2,-2,-2,-2,-2,0,2228.8333333333335,2543.3333333333335
90000,1,2,2,38,0,0,0,0,0,0,0,54869.333333333336,5069.5
250000,1,5,1,39,-2,-2,-2,-2,-2,-2,0,3001.1666666666665,616.6666666666666
120000,2,2,1,35,0,0,0,0,-2,-2,0,8002.333333333333,425
130000,2,3,2,25,-1,-1,-1,-1,-1,-1,0,483.6666666666667,507.1666666666667
50000,2,2,2,38,-1,-1,0,0,0,0,0,30903.166666666668,9334.5
130000,2,2,1,34,0,0,0,2,0,0,0,58926,2215
360000,1,2,2,37,-2,-2,-2,-2,-2,-2,0,5009.833333333333,7966.333333333333
210000,1,1,1,34,-1,-1,-1,2,-1,0,0,440,330
230000,2,3,1,58,1,-2,-1,-1,-1,0,0,9527.833333333334,6318.666666666667
310000,2,2,2,26,0,0,0,0,0,0,0,204797.33333333334,13166.666666666666
200000,2,3,1,42,0,0,0,0,2,-1,0,1352,1070.5
50000,1,3,1,42,0,0,0,0,0,0,0,24869.333333333332,1117.3333333333333
230000,2,1,1,42,-1,-1,-1,-1,-2,-2,0,2713.3333333333335,1497.8333333333333
500000,1,1,1,41,-1,-1,2,2,-1,2,0,1223.3333333333333,676.6666666666666
30000,2,2,2,22,0,0,0,0,0,0,1,24864.333333333332,1401.8333333333333
360000,2,1,2,34,-1,-1,-1,-1,-1,-1,0,8675.666666666666,47167.5
400000,2,3,1,50,2,-1,-1,-1,-1,-2,1,2351,1431.1666666666667
150000,1,2,1,32,0,0,0,0,0,0,0,142137.5,6059
30000,1,2,1,32,-2,-2,-2,-2,-2,-2,0,3944,3101.1666666666665
20000,1,3,1,38,0,0,-1,-1,-1,-1,1,6877.5,426.6666666666667
20000,2,2,1,34,0,0,2,-1,-1,-1,1,1261.1666666666667,491.6666666666667
50000,1,1,2,38,-1,-1,-1,-1,-1,-1,1,1160,1160
60000,1,1,1,38,1,2,0,0,2,2,1,57257.833333333336,6483.333333333333
100000,1,1,2,33,0,0,0,0,0,0,0,64899.833333333336,8033.333333333333
190000,2,4,2,39,0,0,0,0,0,0,0,85602.5,3420.5
90000,1,2,1,41,0,0,0,0,0,0,0,45904.833333333336,1581.6666666666667
80000,1,1,2,29,0,0,0,0,0,0,0,71939.5,2882
510000,1,1,1,41,-1,-1,-1,-1,-1,-1,0,6922.666666666667,6406
310000,2,2,2,28,0,0,0,0,0,0,0,288226.3333333333,10277.166666666666
50000,2,3,2,43,2,2,7,7,7,7,1,2400,0
90000,2,2,1,51,0,0,0,0,0,0,0,12259.333333333334,780.6666666666666
100000,1,3,1,50,0,0,-2,-2,-2,-2,0,25828.333333333332,0
200000,1,1,1,42,1,-1,-1,-1,-1,-1,1,484.1666666666667,581
70000,2,2,2,25,0,0,0,0,0,0,0,25111.166666666668,1195.1666666666667
250000,2,2,1,38,0,0,0,0,0,0,0,247473.83333333334,9256.333333333334
